n_train,model,representation,mean_cm,mean_std_cm,median_cm,median_std_cm,p90_cm,p90_std_cm,p95_cm,p95_std_cm,max_cm,max_std_cm
600,KANs,relative,15.039922798268938,6.463036067702592,9.20240286251441,1.8606614923793974,25.884312198897753,9.766750706819845,43.24994224976059,27.48033796468508,634.2070449157625,267.3406467541353
600,gps,absolute,19.62233391353815,0.7475681141149534,5.497507767836149,0.40870945799506214,52.59128051699539,3.3744678553229526,91.05419062273745,7.198077834872464,463.6601285422127,76.27764319729096
600,gps,log_d,1.1727585522513482,0.06505110331058941,0.3756996426915521,0.012132532843375572,1.6072562853505137,0.09629438789153666,3.6771626254695917,0.37781321503989124,149.34917880708844,42.554100089570966
600,gps,relative,5.951656337818039,0.4401895004191768,1.9783706706672362,0.14392571104896723,10.640014136898428,0.982590932203048,22.680441519134703,2.489796763005711,394.385239209886,100.96174801251288
600,nns,absolute,27.650024525601754,1.0825563663203794,23.547580913905488,0.5716126315201441,47.2709368118074,2.3330827480955922,60.55580263549759,4.106367314986561,254.15213419933275,43.922764164903555
600,nns,log_d,8.955704993251047,0.6853384804833624,7.188197472451461,0.6986981122791999,15.72998524441753,1.19923009425459,20.480215424512032,1.4560656575669082,172.12430364038,10.714131894276367
600,nns,relative,16.26632791447485,0.7735961911216491,14.27434779795998,0.6729634677559893,27.463225141914002,1.4176617219250023,33.574832049441895,1.797706772127257,160.61058109386528,57.22500655969722
650,KANs,absolute,30.573176142034107,3.389514511194626,21.491380170007506,1.8287313827824931,57.31196730887687,5.270409584504542,75.9808710342928,8.283399863484629,953.4420572951792,598.4628670827926
650,KANs,log_d,11.780943645430213,1.9399742801746518,7.014855227569717,0.6681610240379519,22.205515992343585,2.3881499528717365,33.168020324143974,8.078311868238734,314.77902147581324,110.64660322505624
650,KANs,relative,18.77011950412782,14.66103333177691,12.393986337297878,9.747185838841675,35.10935329520853,29.919264268918518,53.239336289120935,45.44753094358851,726.9533649748994,638.5901007703397
650,gps,absolute,18.179806316778024,0.6338841645410289,5.134763279633591,0.5007436126332412,47.294762052206195,3.0517991613889084,83.8254405085383,5.79225704397175,603.5087908717989,190.90824140377205
650,gps,log_d,1.0252840897233062,0.0680160217213798,0.3662978012395063,0.014644779688415138,1.4918175223752608,0.07408805707227398,3.2183166408063655,0.2652529611785376,114.05448572083165,35.01005391169786
650,gps,relative,5.7151460858561,0.561934352093246,1.8583728173017757,0.1420955088572655,9.773287064661204,1.2275258295356468,21.40462313570124,3.861252250572953,437.7014302317032,115.11556368471858
650,nns,absolute,27.551947001515856,1.574406309827919,23.60231600958807,1.252989736999935,47.03677338849907,2.9445003871139086,59.940659397741,4.557770803617417,246.11867151105065,23.934381060022993
650,nns,log_d,9.053161478893434,0.641903972647048,7.298204533472765,0.6181680918463877,16.204080705699276,1.252691977306217,20.813236548576512,1.6672792668307772,165.31897282807944,11.829705161992065
650,nns,relative,16.019175229713948,0.8276051793859862,14.105656190336868,0.8067556743480259,27.012497464159985,1.3634336109379561,32.86901742457321,1.7758809232295545,138.95497796320007,14.220302645732856
700,KANs,absolute,30.189739140082178,4.501364027331103,21.44339675374621,1.6163645300649043,55.88850229701732,6.433447934071732,73.7510760039199,10.783351794468201,915.7296481492031,444.3717998091729
700,KANs,log_d,10.446754106227505,1.0783701976227236,6.497713371456973,0.45994689548553574,20.563047474409313,1.4112833531522742,29.144761739943373,2.975847972542925,282.28431510886213,136.38165602592304
700,KANs,relative,12.742219411669094,4.334762893367416,8.704423332340738,2.685656029672328,22.155543023792138,8.597811228830414,32.76833722588256,14.572176764240695,525.7184265933486,211.4226182707988
700,gps,absolute,17.272787694255598,0.9115087300763198,4.367604743205943,0.3305271430432168,44.7544836231681,3.6310544896081174,80.04871562809343,5.550732593151407,560.5481311544029,147.43183193215395
700,gps,log_d,0.9663802859162199,0.053431714278390635,0.34942310784592173,0.012302097297801459,1.3579733942919288,0.037899575708365524,2.9036535356802142,0.22795341671413993,122.01849573139195,39.44449816345945
700,gps,relative,5.6856913697913924,0.4439895748444272,1.7069135515886422,0.11850176527970363,9.135692763806755,0.7153870031440662,20.386865226926382,2.5076972956008667,568.4223496573727,197.5784969555336
700,nns,absolute,27.436396523772395,1.5374386648252287,23.52339050935665,1.3895004428462658,46.57532415991547,2.580476835019866,60.08919302011985,3.7465311900825,240.56722863805732,32.13481228629978
700,nns,log_d,8.841791501590087,1.0231493611358022,7.105686404101988,0.8146582009590458,15.959972728594076,1.982669774440323,20.480433890189765,2.6833417529515544,165.36293321255334,8.565141933176026
700,nns,relative,15.906550140287203,1.1869154841035092,14.101489439076257,1.1116666404654623,26.670996844816138,2.049067238335125,32.239668357629164,2.3994302615328618,140.7163187898501,17.77307329861056
750,KANs,absolute,27.76222257134368,1.7388360713886226,20.596925546777435,0.7158295292593913,52.523587026711404,2.6009529066465786,68.02611385653847,4.871450416467121,602.7792022366709,183.09926918790586
750,KANs,log_d,10.83593837383186,1.265045183306594,6.736344270839984,0.5169187648651851,20.91670705555608,1.735857187885689,30.39545683471594,4.0528298818907835,248.16330768280363,56.97729266006706
750,KANs,relative,15.265612671782696,9.943995876419562,10.593030291715623,7.452744970608176,27.496836952944296,20.459059102686133,38.89045200320232,26.826584676422595,692.8032096404861,537.696883625133
