RSS0/RSS1,RSS0/RSS2,RSS0/RSS3,RSS0/RSS4,RSS1/RSS2,RSS1/RSS3,RSS1/RSS4,RSS2/RSS3,RSS2/RSS4,RSS3/RSS4,X,Y,Z
-1.3435047090426078,-0.22802751115881217,-0.2747288184455532,0.47092434579585973,0.852629025364798,0.7525931584438585,0.9707830387041984,-0.040655089167466095,0.5055358628199584,0.5250673367078105,-1.6977493752543307,-1.6977493752543307,-1.6977493752543311
-0.2301896266495808,0.4947322457104877,-1.3076728354183873,-0.22306324814880477,0.5321267566807297,-0.8437179958725489,0.005796040899157204,-0.9848295018763039,-0.5136089607086352,0.821030423099649,1.6977493752543307,-1.6977493752543307,-1.6977493752543311
-0.2415428070081998,-1.3327883300894392,0.39710105831959963,-0.2195246612301818,-0.7809246586284561,0.4798136904625353,0.013766536298069686,0.8912827804304982,0.7845226395818232,-0.4449278467173228,-1.6977493752543307,1.6977493752543307,-1.6977493752543311
0.4545020828841865,-0.18934504180698072,-0.25024398682560034,-1.3378381686717478,-0.4811615311486425,-0.5193950188255596,-0.9512701540430127,-0.046226315723688904,-0.8427060744502075,-0.7247902628037792,1.6977493752543307,1.6977493752543307,-1.6977493752543311
-3.0571353424646928,-0.22473128532437195,-0.019496561341001115,2.015762567219845,2.152873883570048,2.179829360924997,2.708013365441786,0.10155564299682183,1.6312922405456831,1.387098824966565,-1.6977493752543307,-1.6977493752543307,1.6977493752543311
0.19885097537804636,1.9091174672900213,-3.078604756608882,0.11690550647828027,1.2300555655449765,-2.518175330794384,-0.04506204852403603,-2.691334555866171,-1.2680241027321137,2.3701153404070574,1.6977493752543307,-1.6977493752543307,1.6977493752543311
0.20034268566943186,-3.333493469572712,2.493447230090826,0.04538930863411391,-2.5624935858657367,1.780074242147261,-0.08366031862868865,3.0748348851843548,2.396291650815992,-1.8242412328220863,-1.6977493752543307,1.6977493752543307,1.6977493752543311
2.167398486122243,0.38450590289826764,1.2845252991393221,-3.3373790145699402,-1.3634615260946668,-0.5649629076873148,-2.9284190230511293,0.5314621450047435,-2.7096470819888987,-3.2282203800008626,1.6977493752543307,1.6977493752543307,1.6977493752543311
-1.274868333043535,0.02429807342557637,0.06589947463799349,0.8513689422663065,0.9831256366951856,0.9661398404663682,1.134970347186223,0.02497577598357969,0.6044732419900952,0.5306928233169246,-0.9243117936565324,-0.8262328540141864,-0.30260684864533194
1.0793062681770533,0.7783838755351797,-0.05001348794618244,-0.7663937457992542,-0.25451787051697916,-0.8134784929697991,-0.9849803465923727,-0.4180027631184904,-1.1114507376475724,-0.48464998639768847,0.7734375815977982,0.305600062822034,0.3764929014564009
1.199305654030538,-1.2828871301132478,1.4266080113737991,-1.0625972827937635,-1.8360991067859385,0.23970919227679263,-1.2060041849028735,1.4465732204963275,0.13350704486746465,-1.7849641341255627,-0.07543710602936714,1.4374329796582543,1.055592651558133
-0.15695889300234475,0.5349908205148118,-1.307269208395502,-0.24075097495225375,0.5057783458827445,-0.8959826236389221,-0.0429006254123481,-1.0047633913425327,-0.5550648430108434,0.8086860170309634,1.6223122692249636,-1.4550289189231977,-1.5249863988284504
-1.0831065176426609,-0.6883571140917034,0.2881359468743188,0.567836566257288,0.3225028054393443,0.999938979162371,0.8820836510091257,0.5071351348918388,0.9026367001832224,0.1722810990942821,-1.6140224773536043,-0.32319600208697735,-0.845886648726718
0.7287247385615252,-0.3012500685049563,0.5800615164764309,-0.4776873847351536,-0.7697798514453965,-0.07562079783407265,-0.6440215979478766,0.47781652734232577,-0.13526429553757205,-0.7568428898977415,0.08372689790072636,0.8086369147492432,-0.16678689862498555
-1.734786355711495,0.4110379463703725,-0.06732518772659385,1.179666531005287,1.6111436193361581,1.1935439730260207,1.5556023678889488,-0.24379456767867924,0.5700434802060912,0.8533609005866096,-0.765147789726439,-1.077751279977791,0.5123128514767475
1.5175989616608754,1.461443962421092,-0.5014993445375754,-0.7117296206725895,-0.0924855599488846,-1.47651149479768,-1.1915950086295148,-1.0145572163922392,-1.5557612687207643,-0.11151782306873427,0.9326015855278919,0.054081636858429497,1.1914126015784796
-0.14800492228427364,-1.2241043690295372,0.45922573578424397,-0.11967143119996317,-0.7731684403419963,0.4605926624754614,0.01627945971649333,0.871870653361058,0.7803916980811557,-0.42315613096342586,-1.1895851335400216,1.1859145536946494,-1.389166448808104
-0.022565282744114342,0.7000812533445238,-0.7384277147460758,0.2109871832315068,0.5233842216280244,-0.5535601545979968,0.1236328479937238,-0.7668131779544021,-0.3422246233157885,0.6930646622921691,0.5081642417143091,-0.7004736410323842,-0.7100666987063714
0.4003118493948859,-0.348733555422788,0.7563903439179596,0.2985651634824271,-0.5553878538246669,0.2962164431979489,-0.057303500478621795,0.6009837525680141,0.46524308126562747,-0.35945954899218596,-0.3407104459128563,0.43135927580383615,-0.03096694860463895
1.2136858032888116,-0.036815829143192806,0.1696376361604042,-2.2259891008053656,-0.9458402693608192,-0.7404765223907344,-1.8285905239374458,0.11405340386161474,-1.5993933998694592,-1.6419547487931563,1.3570389293414746,1.5631921926400565,0.6481328014970933
-2.7692640368189037,-0.03664734217952875,0.1347535824342987,1.6205985011215125,2.070868330290783,2.092169279142128,2.3444867610970754,0.09430665481059926,1.209395490306048,1.003256201644001,-1.401803805446813,-1.3292697059413954,1.327232551598826
0.0946683053565612,0.32814795810754005,-0.24313311813633715,0.020896257028041394,0.16561488547944694,-0.25556543349575844,-0.03982371150253775,-0.3013774794821061,-0.21736821428901945,0.19512221330534685,0.29594556980751774,-0.19743678910517504,-1.2533464987877574
0.23998331386659016,-0.977311345764663,0.6325543540818594,-0.13119305027692538,-0.8885420628332085,0.3157742491803698,-0.19828499581972747,0.8459738728518208,0.5970241810602488,-0.5599596681113943,-0.5529291178196477,0.9343961277310452,-0.574246748686025
0.16949029091890422,1.007374844846932,-1.6021332700707789,-0.03099833790805832,0.6001586906436983,-1.3578702172315005,-0.10745392968093612,-1.4075320401723932,-0.7367741319393764,1.1708945129324495,1.144820257434683,-0.9519920669959886,0.10485300141570744
-0.39059630225151143,-0.9534779384186651,1.150683331639148,1.0298088891909147,-0.3937206551111926,1.1682807313960692,0.7541367542554169,1.1260811788354619,1.4279313137104621,-0.15489144934362092,-0.9773664616332303,0.17984084984023155,0.7839527515174403
1.9068170527015516,-0.10574304918606318,1.2630860702561377,-2.680337365154954,-1.520648250445006,-0.39442049055813194,-2.441152037489085,0.7648933880959111,-1.8823106701554395,-2.7648700234409653,0.7203829136211004,1.311673766676452,1.4630525016191724
-0.36172870097532844,0.3043483798632512,-0.21982597000912263,0.41289969258022147,0.494066893787392,0.09008862734650455,0.4125853059940305,-0.27632165335744774,0.08575770815516334,0.44470837447369055,-0.12849177400606498,-0.5747144280505818,-1.117526548767411
0.6966079340116067,0.3885261972566127,-0.542216533781932,-1.3244298135130197,-0.24661404027449332,-0.9184971984821614,-1.0742729299222702,-0.5001928976338064,-1.2425735380310816,-0.49842979242549307,1.569257601248266,0.5571184887856385,-0.4384267986656786
-0.003472714633652334,-1.9854668826380852,1.091076528216242,-0.16091273032355569,-1.4332455418079701,0.8443532472872269,-0.08317737079493452,1.60930132933771,1.290013403601664,-0.9213414968966026,-1.5079131414002087,1.6889514056218589,0.24067295143605427
-1.0230089268918938,1.0208527032345107,-1.4427509327944026,0.9923456496810007,1.5130749128568255,-0.3787372232771073,1.0741473951419234,-1.3244459808642763,0.0009516617693879067,1.7491381750191133,0.18983623385412204,-1.6879163503709798,0.9197727015377869
-1.6338858809482406,0.8266108152366178,1.0012098313656048,2.146427899773815,1.8352634960817047,1.94556968356289,2.0123253438825612,0.15036655615770492,0.9814015600579258,0.7166576199441943,-0.6590384537730434,-0.5560834335347593,1.5988724516395192
