RSS0,RSS1,RSS2,RSS3,RSS4,X,Y,Z
-0.7265830175811763,-0.09710865219894316,-0.5838314586918367,-0.5723120274320873,-0.6880734300727335,-1.6977493752543307,-1.6977493752543307,-1.6977493752543311
-0.7269896356925614,-0.08598874302214951,-0.5860710963351226,-0.5740988950638753,-0.6890639658507696,-1.6977493752543307,-1.6977493752543307,-1.6284534823868075
-0.723817658627958,-0.07607338698065111,-0.5880512028661199,-0.5720975210017264,-0.6892921811315417,-1.6977493752543307,-1.6977493752543307,-1.5591575895192837
-0.7277297714641724,-0.06791034836306982,-0.5913729539755499,-0.5754682287835211,-0.688381876689543,-1.6977493752543307,-1.6977493752543307,-1.4898616966517602
-0.7280939808972685,-0.05332875888993331,-0.5905252877377837,-0.5761885489425715,-0.6872195408734312,-1.6977493752543307,-1.6977493752543307,-1.4205658037842364
-0.7299972106738228,-0.04440897874338045,-0.5924081117459936,-0.5801895754862765,-0.6944179607424902,-1.6977493752543307,-1.6977493752543307,-1.3512699109167126
-0.7299292759028367,-0.03258287457595881,-0.5942983773873892,-0.5798666589951815,-0.6967778335603749,-1.6977493752543307,-1.6977493752543307,-1.281974018049189
-0.7314755854867674,-0.021181529360053547,-0.5963037519265145,-0.5833603943866095,-0.693856139869045,-1.6977493752543307,-1.6977493752543307,-1.2126781251816652
-0.7347683456040645,-0.012307718381163638,-0.5989700662019212,-0.5806839015353567,-0.6977096020275109,-1.6977493752543307,-1.6977493752543307,-1.1433822323141414
-0.734370830333463,-0.003547002398767711,-0.6016773466040823,-0.5849816027144294,-0.6963852911302867,-1.6977493752543307,-1.6977493752543307,-1.0740863394466178
-0.7400018631597607,0.008543903106761376,-0.6058712977779592,-0.5884736605750018,-0.6998709690008305,-1.6977493752543307,-1.6977493752543307,-1.004790446579094
-0.7417511333447294,0.019742781538189962,-0.6058641834593494,-0.5895828487397049,-0.7003051141568475,-1.6977493752543307,-1.6977493752543307,-0.9354945537115702
-0.7438980738044007,0.02923053854893946,-0.6065598421969765,-0.5964860093652579,-0.7041323858087811,-1.6977493752543307,-1.6977493752543307,-0.8661986608440465
-0.7436273248525868,0.0391253774407002,-0.606239869832773,-0.5951880534553815,-0.7062778992337335,-1.6977493752543307,-1.6977493752543307,-0.7969027679765229
-0.7467674404001173,0.050878228614761926,-0.6105528208080757,-0.5992784986742513,-0.7061234249176811,-1.6977493752543307,-1.6977493752543307,-0.727606875108999
-0.7511041070568337,0.058441676702960466,-0.6140589565976381,-0.6011874474638754,-0.7044232448487682,-1.6977493752543307,-1.6977493752543307,-0.6583109822414753
-0.7505174666349702,0.06922090144504395,-0.6211223316801199,-0.6024937091232901,-0.7088143878161295,-1.6977493752543307,-1.6977493752543307,-0.5890150893739516
-0.7543137566700956,0.07941014590125348,-0.6181620540520448,-0.6070877284978735,-0.7121347535797135,-1.6977493752543307,-1.6977493752543307,-0.519719196506428
-0.7593847360467277,0.09043483867772184,-0.6218893864844459,-0.6090728464997118,-0.7145610895427561,-1.6977493752543307,-1.6977493752543307,-0.4504233036389043
-0.7630612915965079,0.1015250727121522,-0.6286651390662545,-0.6113774206116612,-0.7156153825729463,-1.6977493752543307,-1.6977493752543307,-0.3811274107713806
-0.7653063112238973,0.11012702967842265,-0.6286743402727502,-0.6134024760549337,-0.7151711922877843,-1.6977493752543307,-1.6977493752543307,-0.31183151790385694
-0.7704740005049009,0.11789917960377767,-0.6328600676005898,-0.6173688690246147,-0.7173390190972803,-1.6977493752543307,-1.6977493752543307,-0.24253562503633302
-0.7748353440726425,0.12707738361332482,-0.6338987691235511,-0.6212135361886094,-0.7219879643209329,-1.6977493752543307,-1.6977493752543307,-0.17323973216880934
-0.778622412817162,0.13276507246757502,-0.6376294962453906,-0.6250861893127811,-0.7234059826712825,-1.6977493752543307,-1.6977493752543307,-0.10394383930128565
-0.7849774923643852,0.14163685199357068,-0.6428004781750971,-0.6284007705109937,-0.7235451509761032,-1.6977493752543307,-1.6977493752543307,-0.034647946433761956
-0.7890543423841029,0.14229290812627332,-0.6458237527438023,-0.6359587951641505,-0.725993534564753,-1.6977493752543307,-1.6977493752543307,0.03464794643376174
-0.794556598103105,0.1509923783837784,-0.6498566429370386,-0.6373657692387759,-0.7282983317150925,-1.6977493752543307,-1.6977493752543307,0.10394383930128542
-0.7988246953418898,0.15646164660250259,-0.651808402120298,-0.6406539633690499,-0.731916470641496,-1.6977493752543307,-1.6977493752543307,0.1732397321688091
-0.8044190710214804,0.15963871280935288,-0.6560781245896201,-0.6440481846085094,-0.7330123025652697,-1.6977493752543307,-1.6977493752543307,0.24253562503633302
-0.8082694236152578,0.16285801980867726,-0.657672752032001,-0.6490507247085311,-0.7298900511861914,-1.6977493752543307,-1.6977493752543307,0.3118315179038565
-0.815935148299807,0.16671104553584487,-0.6655530897635218,-0.6516288056807714,-0.7374707988187748,-1.6977493752543307,-1.6977493752543307,0.3811274107713804
-0.8210816967927959,0.164443966435833,-0.6676298032728425,-0.6560786879462842,-0.737956970743652,-1.6977493752543307,-1.6977493752543307,0.45042330363890387
-0.8276930287741354,0.16787287913881485,-0.6724848790461316,-0.6623310203942572,-0.7365485710228419,-1.6977493752543307,-1.6977493752543307,0.5197191965064278
-0.8342614485611799,0.16390447431122657,-0.6782227498577491,-0.6662848935820979,-0.7394377595961101,-1.6977493752543307,-1.6977493752543307,0.5890150893739516
-0.8408679781024084,0.16120868068141753,-0.6844349986839622,-0.6726215852153814,-0.7433157622888276,-1.6977493752543307,-1.6977493752543307,0.6583109822414752
-0.8505926994742365,0.15564342474103643,-0.6848839335253158,-0.6762987231315521,-0.7455222734862673,-1.6977493752543307,-1.6977493752543307,0.727606875108999
-0.854123995799338,0.1493170833481807,-0.6898436483167013,-0.6822441153482001,-0.7471093080120829,-1.6977493752543307,-1.6977493752543307,0.7969027679765226
-0.8623562065089749,0.14066237438015503,-0.6951508270004759,-0.686268430960346,-0.7489178785109835,-1.6977493752543307,-1.6977493752543307,0.8661986608440464
-0.86825168078289,0.13105820616182595,-0.6969818011288986,-0.691698848947028,-0.7481667170660121,-1.6977493752543307,-1.6977493752543307,0.93549455371157
-0.8745091857983235,0.12072570942142972,-0.7031271774458567,-0.6967624080960779,-0.7523509020766621,-1.6977493752543307,-1.6977493752543307,1.0047904465790938
-0.8815172403195289,0.10214760759204744,-0.7080291060543187,-0.6978744840939316,-0.7549491783281587,-1.6977493752543307,-1.6977493752543307,1.0740863394466174
-0.8905031759039078,0.087582445451544,-0.7098660847442383,-0.7041712231664712,-0.7578060483259809,-1.6977493752543307,-1.6977493752543307,1.1433822323141412
-0.8963721614052022,0.06931874860947149,-0.7178427814290202,-0.710399455658087,-0.7575596209349831,-1.6977493752543307,-1.6977493752543307,1.2126781251816652
-0.899997388919664,0.04475418709658744,-0.7228807439225249,-0.7119299501065212,-0.7573706810865128,-1.6977493752543307,-1.6977493752543307,1.2819740180491885
-0.9105292400217126,0.02071703626419896,-0.7278530889212392,-0.715916043545609,-0.7592657473105047,-1.6977493752543307,-1.6977493752543307,1.3512699109167126
-0.9202003509057878,-0.005932873743007751,-0.7305143203608947,-0.71912532513063,-0.7565116337893424,-1.6977493752543307,-1.6977493752543307,1.420565803784236
-0.9245512279637021,-0.03914664183594044,-0.7343863089323834,-0.7231784597361856,-0.7594411402575599,-1.6977493752543307,-1.6977493752543307,1.48986169665176
-0.9342461372953982,-0.07029746283361124,-0.7384955420454351,-0.7255556923373916,-0.7615021212155237,-1.6977493752543307,-1.6977493752543307,1.5591575895192833
-0.9367678497237013,-0.1076211178768177,-0.7430711824730525,-0.7322130656883393,-0.7599127630730642,-1.6977493752543307,-1.6977493752543307,1.6284534823868073
-0.9417961253518919,-0.14968796922602964,-0.7505291952280188,-0.7338301054389069,-0.7634591367774116,-1.6977493752543307,-1.6977493752543307,1.6977493752543311
-0.7149061068429721,-0.0697772758650516,-0.5842493678922409,-0.5612240510758789,-0.6831070078769922,-1.6284534823868069,-1.6977493752543307,-1.6977493752543311
-0.714152264380569,-0.060537622161846036,-0.5839197866401504,-0.5637512468314593,-0.679472737766153,-1.6284534823868069,-1.6977493752543307,-1.6284534823868075
-0.7168683192563631,-0.04920671953461007,-0.5851529793123053,-0.563003241825823,-0.6821578912900067,-1.6284534823868069,-1.6977493752543307,-1.5591575895192837
-0.7166991609339957,-0.037746779592366594,-0.5858295782347293,-0.5637253370328525,-0.6863830984147024,-1.6284534823868069,-1.6977493752543307,-1.4898616966517602
-0.7170286293052699,-0.025888556471158355,-0.5888683729961491,-0.5676344262314762,-0.6865482853720016,-1.6284534823868069,-1.6977493752543307,-1.4205658037842364
