noise,p05,p25,p50,p75,p95
0.0,0.0010264547239163806,0.0021819557499292664,0.003661251845497808,0.0066535224426193815,0.03214516544982941
6e-06,0.0015269760543209156,0.0035520195802093597,0.006328272293980704,0.011665925941894275,0.04216376366741643
1.9e-05,0.0030994903582742092,0.007557233566620826,0.014261021065373494,0.027968645247547688,0.08885506110015623
6e-05,0.00829503152904694,0.02113896485967419,0.04115544180815578,0.08248885338491246,0.2575466641353352
0.00019,0.025063717104786408,0.06515574741343605,0.12831011440494616,0.25970252415538364,0.7590290763721623
