noise,p05,p25,p50,p75,p95
0.0,0.001551376155480782,0.0034651237981069413,0.006411602654069121,0.014411926177273895,0.10320457282633196
6e-06,0.0020967361132961998,0.004809935748231925,0.008917085424090102,0.018475708581677155,0.10355790708350737
1.9e-05,0.0037865140586239195,0.008981928953351126,0.01714008775499631,0.03514460120496776,0.13649669606254397
6e-05,0.009018641578790744,0.022639376550531474,0.04465304173471346,0.09101177010238024,0.2921926387323602
0.00019,0.025351975868763057,0.06650009023232575,0.13299429437646998,0.27224992210934656,0.8008778319686034
