noise,p05,p25,p50,p75,p95
0.0,0.0008394271596276206,0.0017362766831735925,0.002775868679072798,0.004662368633496101,0.016862983885058018
6e-06,0.0013997634442020292,0.0031607122256428243,0.005596240937579084,0.010118980984732578,0.03325579186128446
1.9e-05,0.0030636445195833927,0.007423602072772608,0.01383089949044004,0.026522154654356183,0.08835043217456329
6e-05,0.008491139477316745,0.021560409780626393,0.04130434939848929,0.08133288798139376,0.26957198610768013
0.00019,0.025727073404966178,0.06707870265476507,0.13028928573137888,0.25782548761175833,0.7830334154092043
