noise,p05,p25,p50,p75,p95
0.0,0.0008336364297492957,0.0017117106854194902,0.0027256733949487977,0.004578505923340363,0.016699802203716797
6e-06,0.0013911518784463887,0.0031426982184077088,0.005579694686377982,0.010091408655852181,0.033692656125022376
1.9e-05,0.0030614180182116494,0.0074107751469016814,0.013860058295034172,0.026660397396237483,0.08924534214509239
6e-05,0.0084590329493994,0.021572475638422194,0.0414808307093463,0.08187554793209059,0.2708911214539826
0.00019,0.025626230113114795,0.06727937058095679,0.13087402583602006,0.25919925736354826,0.7901423127051076
