noise,p05,p25,p50,p75,p95
0.0,0.0010495318230354432,0.002237348473784122,0.0037554779582182844,0.006930938684188574,0.036448919518282344
6e-06,0.0015858400088758224,0.003632176279000067,0.006452075489396783,0.011858941250147872,0.046209823798775064
1.9e-05,0.003193007546972783,0.007623954810970342,0.014331037515525006,0.02821070568589557,0.09233784016149739
6e-05,0.00834486209444319,0.021167477971462272,0.04112324377024841,0.08271040614239376,0.25959566239213977
0.00019,0.024953736471492183,0.06500303431579753,0.1279670928832421,0.2592842492104771,0.7624124889672539
