noise,p05,p25,p50,p75,p95
0.0,0.0008488362740216313,0.0017633081827145092,0.0028278705526912007,0.004793825054060742,0.017738777476140204
6e-06,0.0014127383849741888,0.0031842292440781065,0.005638522158842766,0.010205320488831878,0.033365891584932354
1.9e-05,0.003087046269199358,0.007437154598350097,0.013851011742637781,0.026498495959147467,0.08672516193144403
6e-05,0.008515839420081233,0.021549910859190176,0.041218257718967255,0.08091505872771451,0.26325971420830013
0.00019,0.02577940870584209,0.06701676575270196,0.1297675813125882,0.25602128312021966,0.7670719656531535
