noise,p05,p25,p50,p75,p95
0.0,0.0012980003402508432,0.002838676108694639,0.004997292864170714,0.01033117523860925,0.06907117210870592
6e-06,0.0019336515937338006,0.0043508107684230215,0.007758004826080907,0.01489409177770249,0.07810859675267308
1.9e-05,0.0036063765749846494,0.008346489950177347,0.015558842534595812,0.03075451574055194,0.11319414195069215
6e-05,0.008827922887722467,0.021906635917865576,0.042419422829383366,0.08529934851957555,0.2698230147943114
0.00019,0.025556379558437974,0.06625177871738022,0.12966305077722606,0.26129763915120796,0.7657684310956575
