noise,p05,p25,p50,p75,p95
0.0,0.0017649068730274647,0.003927627359909652,0.0073399627828489595,0.01789016076069997,0.13902173251203903
6e-06,0.0022218516109443137,0.005165909561345238,0.009649745204308603,0.02109917052458301,0.12118477646960318
1.9e-05,0.003884082847217963,0.009243021596719875,0.01762080882168523,0.03665749189260636,0.1522030991288919
6e-05,0.00908606800847737,0.022629027681849993,0.04445662333549332,0.09024863077009358,0.3036010410271635
0.00019,0.02514372393967441,0.06545730799401273,0.13016022421142914,0.26588398321203055,0.7932492652956166
