noise,p05,p25,p50,p75,p95
0.0,0.0012147682874211953,0.0026610395843568954,0.004664688139237877,0.009406412789310594,0.060071859486575785
6e-06,0.001852340686951964,0.004158880366910065,0.007382208434331064,0.01383861579331903,0.06670592976456652
1.9e-05,0.0035069958509511305,0.008148783913952306,0.015264863235866741,0.03019567691217777,0.10608460661993414
6e-05,0.008707041561495056,0.02186832626496269,0.0424817093389004,0.08556140220576945,0.2692244217765047
0.00019,0.025511066121362128,0.06658061027831694,0.1305981867156819,0.26426551219483524,0.7670239922520725
