noise,p05,p25,p50,p75,p95
0.0,0.0009570496036487608,0.002003256778851649,0.0032913459420178,0.005782794559880713,0.024713127329136792
6e-06,0.0014954530789945198,0.0034068589459142944,0.0060260553150285915,0.010898234340755578,0.03646449971572879
1.9e-05,0.0030998803892427424,0.007505202545943312,0.01401003446480288,0.026943633553476464,0.08112927256508203
6e-05,0.008349680046445174,0.021184684155165535,0.04098959832861618,0.0804744253904349,0.23838883107493133
0.00019,0.0251324994083858,0.06560551719803248,0.1283078559193408,0.2542064992753859,0.7295127318686843
