noise,p05,p25,p50,p75,p95
0.0,0.0007834430069016693,0.0016260855328360045,0.0025842262066783543,0.004263361428728197,0.01488529811784501
6e-06,0.0013755203344982458,0.003094936264281961,0.005456265262861521,0.009846385000976515,0.031401514771069526
1.9e-05,0.0030478138613448716,0.007357591832968356,0.013758728233622897,0.02641830700146099,0.08452651403430886
6e-05,0.00846680555008523,0.02152138541560382,0.04136012105589396,0.08133563672950356,0.255046750887937
0.00019,0.025733161224182635,0.06718039950342583,0.13030463505430367,0.2578060348666641,0.7580357120277149
