noise,p05,p25,p50,p75,p95
0.0,0.0008615352579176298,0.001788214295887088,0.0028770012816712346,0.0048860699982118,0.018827016871210262
6e-06,0.0014248679291455112,0.0032149863425442494,0.005672974125242,0.010296302181864968,0.034776377631996584
1.9e-05,0.00311659819438088,0.007481181338469634,0.013866930001840642,0.026564072009141647,0.08895572174646714
6e-05,0.008568738895206107,0.021575753074750976,0.04115026280280427,0.08091522988686281,0.26708460502346126
0.00019,0.025925817608325376,0.06716605729514169,0.1296413398296476,0.25616981318538673,0.7780299076610016
