noise,p05,p25,p50,p75,p95
0.0,0.0013966994250606173,0.003099206388106513,0.00559759652483011,0.01213161294500443,0.09074521210683296
6e-06,0.002023431574490705,0.0046226456454923365,0.008351957241372705,0.01695388603422279,0.10054724897856362
1.9e-05,0.003710135488291191,0.008707936911135084,0.01649510274994042,0.03341322411434384,0.13306620111806194
6e-05,0.009058156999189444,0.022535983964585896,0.043998833378799784,0.08949684074966226,0.2871587157204626
0.00019,0.02597277381269767,0.0671604855599508,0.13267198055542523,0.26874713675928874,0.7874599384147992
