noise,p05,p25,p50,p75,p95
0.0,0.000920305358530532,0.0019166621902802338,0.0031125916217932892,0.005394169613471233,0.022704308989290895
6e-06,0.0014683516413858725,0.0033072251086255036,0.0058002037347319665,0.01051499786971016,0.0360003793073295
1.9e-05,0.0031113838761190667,0.007468964117540791,0.013871826247995512,0.02657861602125481,0.08679169907035784
6e-05,0.008448546442083527,0.02130749880017447,0.04084742882244734,0.08003818165749899,0.2583234757798108
0.00019,0.02553973641463454,0.06605331553123536,0.1279790348288241,0.25282351711802603,0.7628416046743793
