noise,p05,p25,p50,p75,p95
0.0,0.000930012962366547,0.0019433452554833996,0.0031753326994942155,0.005542484425564081,0.022968588196875243
6e-06,0.0014861086555360645,0.0033768343319388588,0.005959127560774616,0.010726819490655758,0.03451209997110432
1.9e-05,0.003104458540770266,0.0074921446256875366,0.014006694273834365,0.02687626745183716,0.08028536881042334
6e-05,0.008355116712065434,0.021226354856044186,0.041014633403366946,0.08049383750920452,0.238464750673611
0.00019,0.025223569310643144,0.06570956879697545,0.12841981584881776,0.253982046132583,0.7267818963736125
