noise,p05,p25,p50,p75,p95
0.0,0.003154062600045079,0.007851881948267733,0.016252028724513583,0.0459573051830921,0.2995953981691686
6e-06,0.003688163611464373,0.008760976460805597,0.018466282633681403,0.05434063782030201,0.4088072837312047
1.9e-05,0.005789852477732815,0.013027140587611445,0.02618393352623827,0.06408679519436539,0.4196282747927234
6e-05,0.011933929618447766,0.027637301761940878,0.0540017160070807,0.11560717250334633,0.4931895894956597
0.00019,0.0295815713634451,0.07292155744450858,0.14183035757175788,0.2875556084908668,0.8583796935039498
