noise,p05,p25,p50,p75,p95
0.0,0.001000867203678276,0.002108092980764747,0.003493595335581922,0.006260215583213065,0.028932045453910177
6e-06,0.0015162634352001469,0.003483463223330074,0.006216553282638523,0.011377711491575815,0.03948764336892925
1.9e-05,0.0030997265013027906,0.007506435548981928,0.014128823647973795,0.027599490990310855,0.0852754087420423
6e-05,0.008306660551080458,0.021050938385066928,0.04093366533323652,0.0817212116590958,0.249490080528766
0.00019,0.02499725890473228,0.06503119813529186,0.12758268617912893,0.25717146479856534,0.7468720768202552
