model,representation,p05_error_m,p25_error_m,p50_error_m,p75_error_m,p95_error_m,mean_error_m
GPs,Absolute,0.007063545632995615,0.015007782720342581,0.02726700974973379,0.07268684074773686,0.5311726010484397,0.11782374259075826
NNs,Absolute,0.07264465064047206,0.13943174268567488,0.20337429709112584,0.2885698632016879,0.5116712828331161,0.23695209901996922
KANs,Absolute,0.05932457131358803,0.12242217233095347,0.19874306452740786,0.3308817032743455,0.6481110531555665,0.26245035352530116
GPs,Relative,0.00302868953801699,0.00650739692622893,0.011528171998154608,0.023287741460580602,0.14489072417035165,0.04503725448920736
NNs,Relative,0.043660156994120104,0.08419463068850919,0.12298737341677546,0.17307156224366438,0.2853989038419529,0.13962871497652882
KANs,Relative,0.024342559976879834,0.05182621047458741,0.08282599112367842,0.13757419293196071,0.4215618765269718,0.13698916628683516
GPs,logD,0.0008394271596276206,0.0017362766831735925,0.002775868679072798,0.004662368633496101,0.016862983885058018,0.007002642121481696
NNs,logD,0.02026377514204623,0.039778507974328484,0.060272237519838096,0.09082161830371344,0.17338520146503375,0.0744109792885923
KANs,logD,0.017239634883672666,0.03713826736507987,0.06593557710775384,0.11711477507361678,0.27773367012702005,0.09979315928838062
