model,representation,p05_error_m,p25_error_m,p50_error_m,p75_error_m,p95_error_m,mean_error_m
GPs,Absolute,0.020762036826742703,0.058257977392649006,0.12989205747671284,0.3147531160051329,1.127360901542009,0.28557894933661615
NNs,Absolute,0.09926603469379278,0.19371931903364803,0.28834942514828366,0.42340103943057283,0.8240774163795719,0.35129221016722384
KANs,Absolute,0.08215807832901002,0.16901573670591458,0.2707918074809048,0.44846364865070487,1.1173833344650697,0.4395185822170397
GPs,Relative,0.010031813775018642,0.022726809011956707,0.042359228863418794,0.07850751408796125,0.3922026515433286,0.10071157355776515
NNs,Relative,0.06149157321126452,0.12088666617016215,0.1802433108902198,0.26104657573106765,0.4626044941496529,0.21167414362740006
KANs,Relative,0.04049280710864068,0.09582048232329339,0.18687869962640596,0.44249379403243716,1.5942291924644247,0.42775185302181085
GPs,logD,0.0013966994250606173,0.003099206388106513,0.00559759652483011,0.01213161294500443,0.09074521210683296,0.023201610024508934
NNs,logD,0.029615826097718005,0.05827315608508141,0.08819231981696435,0.13299043028552973,0.2540220522259872,0.10922341379281794
KANs,logD,0.019882302136693775,0.04258628169028539,0.07224005177691267,0.1321342900236325,0.4183494665456091,0.150184164111206
