model,representation,p05_error_m,p25_error_m,p50_error_m,p75_error_m,p95_error_m,mean_error_m
GPs,Absolute,0.04175911431989716,0.12020901296690342,0.2617617466224847,0.5878754356670797,1.734058223964179,0.4832117695872037
NNs,Absolute,0.11359664869895128,0.23506388673051987,0.37078715165919807,0.5889401565535117,1.2668680957561493,0.4922692070286981
KANs,Absolute,0.1822819651929373,0.394308479666067,0.6555600425174423,1.116834223578661,2.7389844182109084,1.0466075520945692
GPs,Relative,0.02209110250765842,0.05034520512219606,0.08864841817164326,0.1516696801805367,0.5836684486605241,0.1633408071646674
NNs,Relative,0.07861909630808213,0.15927111578936554,0.24868890553724393,0.3882175370852366,0.8441458640133578,0.33343795149102035
KANs,Relative,0.14690695507979676,0.39055562849073633,0.7250536511129732,1.3356132450536211,3.4449838945827373,1.1263259658855163
GPs,logD,0.0021141527255013138,0.004886982628890571,0.009686649678377898,0.024801932075700403,0.19807576434543753,0.04319378168465904
NNs,logD,0.034944145351040255,0.07115394393632951,0.110426580243913,0.1700218944915581,0.35619107358883406,0.14485793531216143
KANs,logD,0.022649533817097636,0.04920735657563991,0.08374549758804065,0.15298029322531279,0.6074645407407547,0.18760647093473481
