model,representation,p05_error_m,p25_error_m,p50_error_m,p75_error_m,p95_error_m,mean_error_m
GPs,Absolute,0.013333139896796234,0.033972220461616645,0.07814858594274501,0.23982248295546013,0.9600379811665039,0.2267299964905607
NNs,Absolute,0.09067967156328197,0.17416360294419406,0.25581038485826674,0.3691622628129578,0.6870856292790423,0.30537204404936974
KANs,Absolute,0.06817949787560874,0.1437759311294832,0.2346405596901203,0.3943041199293794,0.9143408456570133,0.35381996170560487
GPs,Relative,0.006391864685183752,0.014219243748080689,0.026368951296699798,0.05106402554735372,0.29210952610851315,0.07522461013203341
NNs,Relative,0.058646081792168125,0.11276101108561969,0.1640172701291191,0.23240810462247163,0.3963791837424516,0.18809059663958644
KANs,Relative,0.030456396767110747,0.06667450229304742,0.11288560713913999,0.2132101965849463,0.7814923902992271,0.23572630953185883
GPs,logD,0.001177841437174807,0.002531997018222052,0.004365560456204301,0.00864539694872307,0.052694974154878345,0.014931622731865034
NNs,logD,0.026643523265080075,0.05233171026751353,0.07919848987691339,0.11856892848731765,0.22694229855425951,0.0985203626519722
KANs,logD,0.018548911923004188,0.03875576697261632,0.06664929993516881,0.12087858529423282,0.30482672504368924,0.11413140749282148
