model,representation,p05_error_m,p25_error_m,p50_error_m,p75_error_m,p95_error_m,mean_error_m
GPs,Absolute,0.06769747920472083,0.1894442659963928,0.3908854989980789,0.8616035461111301,2.1232111344404303,0.6549467872181575
NNs,Absolute,0.1326308820851679,0.28246412444841273,0.4635307536411986,0.7697095866174082,1.7195271637769904,0.6420861420657413
KANs,Absolute,0.3164468157303607,0.7079779854473333,1.159333098434411,1.8842990065719072,4.701661339717034,2.0047915966751115
GPs,Relative,0.03774771848102672,0.08798054018688475,0.14695684339985135,0.243819230365133,0.750338734003567,0.22758844835018832
NNs,Relative,0.09640576953461402,0.2062731938961547,0.3348115084524416,0.5394268824745236,1.1352297518988428,0.43853348912283874
KANs,Relative,0.15486337748779186,0.40237157796827705,0.7483105399451896,1.4477517261342474,4.7359329902033895,1.3298550830847422
GPs,logD,0.003154062600045079,0.007851881948267733,0.016252028724513583,0.0459573051830921,0.2995953981691686,0.06410258106815395
NNs,logD,0.03953935740118933,0.08245058574577623,0.1317187860692898,0.21275374178018913,0.46679457500641275,0.17936187729711356
KANs,logD,0.05569215431845521,0.13680848206410173,0.27756067727627454,0.8182797553630801,3.2596011056166687,0.85749687113318
