model,representation,p05_error_m,p25_error_m,p50_error_m,p75_error_m,p95_error_m,mean_error_m
GPs,Absolute,0.010353405605794777,0.02288098177404501,0.04393456084088018,0.13127880525483,0.8019696530631532,0.17272787694255595
NNs,Absolute,0.08288535954953026,0.1599215186374069,0.2348876178721665,0.33322254532669027,0.6012106941318022,0.2743639652377239
KANs,Absolute,0.06341591179900608,0.13184357693705298,0.21384883899763135,0.3553324059291348,0.7348321068467842,0.3018973914008218
GPs,Relative,0.004444183355254582,0.009505296827613571,0.01707879334835704,0.03388855088710553,0.2029133466849326,0.05685691369791393
NNs,Relative,0.049792019856820344,0.09598687538986772,0.1405373854244912,0.1981915255128846,0.3249023742248572,0.15906550140287196
KANs,Relative,0.024669082964211237,0.052471330490707915,0.08346709957602796,0.13394879515325445,0.3314327614471117,0.12742219411669087
GPs,logD,0.001000867203678276,0.002108092980764747,0.003493595335581922,0.006260215583213065,0.028932045453910177,0.0096638028591622
NNs,logD,0.02388001678128612,0.04696198933938713,0.0705969610240515,0.10719489326523368,0.2061669562620569,0.08841791501590088
KANs,logD,0.016902795893048144,0.037048918366815696,0.06484061712196566,0.11647374987136727,0.29005828947197326,0.104467541062275
