model,representation,p05_error_m,p25_error_m,p50_error_m,p75_error_m,p95_error_m,mean_error_m
GPs,Absolute,0.012065257159545229,0.026807852652793614,0.05142702535303394,0.1452437863605069,0.8366463952732858,0.1817980631677802
NNs,Absolute,0.08296864180958229,0.1603258407310036,0.23565130614880575,0.33601858774565313,0.6005247039488025,0.27551947001515853
KANs,Absolute,0.06391316136067902,0.13198946228036407,0.2140780384745632,0.36049667447739564,0.7608522084787799,0.30573176142034103
GPs,Relative,0.0047729738064835265,0.010296146831188565,0.01857248277530155,0.03644782306390325,0.2127133343237235,0.057151460858560994
NNs,Relative,0.04931472440557994,0.09598866794756078,0.1407819153439322,0.19926909389465436,0.3297757048621368,0.16019175229713942
KANs,Relative,0.026362845399657428,0.056684158781491446,0.09546754231955967,0.18138396536133652,0.6320491684476767,0.1877011950412782
GPs,logD,0.0010264547239163806,0.0021819557499292664,0.003661251845497808,0.0066535224426193815,0.03214516544982941,0.010252840897233061
NNs,logD,0.02456006418177004,0.04806886622606488,0.07280230109287028,0.10984027363840446,0.20894186819609803,0.09053161478893441
KANs,logD,0.018346245877331687,0.040041034860044115,0.0701236306174926,0.1262714398316107,0.3184183161266814,0.11780943645430217
