model,representation,p05_error_m,p25_error_m,p50_error_m,p75_error_m,p95_error_m,mean_error_m
GPs,Absolute,0.023396016661681823,0.06796329273677074,0.15461498017561184,0.3752570436550029,1.282410765522891,0.32979881883060075
NNs,Absolute,0.09730033560716235,0.19194835940961744,0.28974756482144726,0.43349237743051894,0.8887634909362919,0.36391739607996415
KANs,Absolute,0.0943820360954702,0.19792794808380207,0.3224220644589897,0.5407484775418472,1.3978499556818014,0.5102290825608469
GPs,Relative,0.0121954702126126,0.02769342449158106,0.05118508687151986,0.09215053668076163,0.44255054849728503,0.11561041031667289
NNs,Relative,0.06402978997063022,0.12689202509722894,0.19031398743832456,0.27945402341291964,0.5239604287037115,0.23010657109476346
KANs,Relative,0.04089901846905785,0.09406930613264193,0.17106530707302092,0.3569780947509168,1.4647919560682872,0.38427049939539126
GPs,logD,0.001551376155480782,0.0034651237981069413,0.006411602654069121,0.014411926177273895,0.10320457282633196,0.026140877169740905
NNs,logD,0.029627522593001523,0.05827756201390896,0.08846644606743645,0.132580201305959,0.25826635045610663,0.10995988770130119
KANs,logD,0.019110713984182102,0.04063837804590524,0.06876861640659376,0.12651484567756582,0.3400966741897269,0.12332457377972647
