model,representation,p05_error_m,p25_error_m,p50_error_m,p75_error_m,p95_error_m,mean_error_m
GPs,Absolute,0.012969136800822718,0.03152463006294461,0.06986985888025592,0.20775682181028057,0.8880135649681076,0.20640209185945552
NNs,Absolute,0.08761947201186161,0.1699090608900205,0.2511686545253521,0.36285358288097885,0.678144282633075,0.2992140410472051
KANs,Absolute,0.06710665123495174,0.1401363735482197,0.23052773690806205,0.3800652351169359,0.8119439633777898,0.3294559123590505
GPs,Relative,0.005731426695363506,0.012595336218674862,0.02322181187807506,0.04618091765747915,0.28594043371655253,0.07260056268847197
NNs,Relative,0.05375169680362645,0.10391371594370866,0.15182495698245574,0.21434402392720023,0.35989360703093415,0.17338147604446183
KANs,Relative,0.02546314932103838,0.05394510635704821,0.08755241700365796,0.1483836979819086,0.4590360307464901,0.16556200273484314
GPs,logD,0.0011486035623386865,0.002437135091190854,0.004159887826477346,0.008043606399070941,0.04565969353807169,0.013101672977243396
NNs,logD,0.026456027236027534,0.05231272010207607,0.07950675804701132,0.12014169578094537,0.21986520465474899,0.09725554905580795
KANs,logD,0.018248600952168924,0.039583073651589584,0.06784407451754496,0.1226060229046952,0.3192510044750269,0.11654427680113719
