model,representation,p05_error_m,p25_error_m,p50_error_m,p75_error_m,p95_error_m,mean_error_m
GPs,Absolute,0.007394497867869097,0.015853897574191256,0.028672086736349453,0.07644694892555443,0.5560328223994953,0.12238273670141842
NNs,Absolute,0.07314233188959582,0.13988604056492537,0.20454846408988553,0.28883096290566257,0.5036839127808259,0.23665604775290125
KANs,Absolute,0.057575069646796435,0.12016396218657412,0.19629961094857362,0.32713731421452785,0.6472883327046602,0.2607746860875979
GPs,Relative,0.0030804264553206395,0.006645547400018192,0.011784137183153,0.023704359090586248,0.14439898595435693,0.044485611095411846
NNs,Relative,0.047223644482380873,0.09008741920264861,0.13091938820927185,0.1838125750377183,0.30334848833960837,0.1484428601370521
KANs,Relative,0.023558195846215393,0.04926946720809338,0.07661738318236368,0.11627151876500243,0.2504737102012241,0.10170884658094455
GPs,logD,0.0008488362740216313,0.0017633081827145092,0.0028278705526912007,0.004793825054060742,0.017738777476140204,0.0073599379038451485
NNs,logD,0.020868962469413214,0.041248165279859555,0.06280013984797875,0.09518605839809902,0.18305636021938232,0.0782994208484331
KANs,logD,0.017297860546206356,0.03685364064469612,0.06409365541899079,0.11401035447020749,0.2667371119657433,0.0967204087277592
