model,representation,p05_error_m,p25_error_m,p50_error_m,p75_error_m,p95_error_m,mean_error_m
GPs,Absolute,0.008236316055901714,0.017988825402010657,0.03324626170086409,0.09148511476536186,0.6156647619119668,0.1343673350288804
NNs,Absolute,0.07673596004659099,0.1484120049759027,0.2182512059848718,0.3131795220370068,0.5543197496212786,0.2553906841121595
KANs,Absolute,0.058947663412358485,0.12275255713053959,0.2026148859845353,0.34081938591724353,0.6843357858063789,0.27766038193204745
GPs,Relative,0.003416554358453624,0.007353120415819608,0.013136992054271275,0.026288470367803587,0.16348659964206658,0.04783977662592394
NNs,Relative,0.04744331624422507,0.09112525837918,0.13297806868257678,0.18712441405814395,0.30938948179168235,0.1509132892192798
KANs,Relative,0.02237756156064679,0.04628544168953573,0.07253163503677526,0.1115606769581589,0.2379349211465401,0.09586300928536687
GPs,logD,0.0009005216259154147,0.0018694206598229095,0.0030184185182098094,0.00518274759155694,0.020467482854435667,0.00798575901216759
NNs,logD,0.02232950915307867,0.04352766596247458,0.0652225862154556,0.09605837022847852,0.17884915988450562,0.07965281713970908
KANs,logD,0.01765339958807245,0.03784348891481047,0.06416141606549787,0.1162752095696481,0.27087896262253613,0.09644072839430287
