model,representation,p05_error_m,p25_error_m,p50_error_m,p75_error_m,p95_error_m,mean_error_m
GPs,Absolute,0.006749059216843264,0.014089253746927856,0.024881135896706933,0.06355497089553978,0.47515645047396193,0.10774518115448889
NNs,Absolute,0.0714267079823405,0.13714704806020706,0.20129064507337058,0.28616970829768473,0.49764249190151544,0.23332024316548236
KANs,Absolute,0.057505394653581954,0.12167251062384027,0.2004551598727345,0.3352533734054262,0.6665312631185797,0.2697290062238266
GPs,Relative,0.0028341323214992583,0.006071431146897485,0.010609974678259422,0.021079089955710763,0.1278295876959278,0.042831060160918415
NNs,Relative,0.044029238766922364,0.08436964270643726,0.1223989399620124,0.1717152082412061,0.28055665257218154,0.13852090724729765
KANs,Relative,0.0225609387483723,0.04736086521160641,0.07421432669955515,0.1139541157261101,0.24240066285100687,0.09777160927536536
GPs,logD,0.000797464445840573,0.0016440390104254451,0.002615851535207381,0.0043585138682303735,0.0153740997356322,0.006361456012188458
NNs,logD,0.021219396368891218,0.0410742688110565,0.06172479671423092,0.0919729071069757,0.1733832343956332,0.07593368286330034
KANs,logD,0.017731964945864476,0.037270853833295314,0.06383711020419933,0.11246923313614662,0.2711809813531747,0.09845427108386091
