model,representation,p05_error_m,p25_error_m,p50_error_m,p75_error_m,p95_error_m,mean_error_m
GPs,Absolute,0.18169400250050755,0.48316969714690156,0.8892972910979803,1.5994545162196154,2.9825340550584514,1.1435163918920186
NNs,Absolute,0.18114998804118662,0.418180980703706,0.6974631760157701,1.1475449068975627,2.7098784537285967,0.9779237372443443
KANs,Absolute,0.32698502668810564,0.7864333224892631,1.422885431046108,2.678643881429686,8.691259738437477,2.6923587260736896
GPs,Relative,0.08506433220702624,0.18856437388070463,0.30414952899236847,0.4969918282478504,1.223387599371804,0.4212922314577765
NNs,Relative,0.14543968077012587,0.331196516037487,0.5501306003543296,0.8846594600744745,1.7825065193075809,0.7044889532181405
KANs,Relative,0.2387481600485832,0.6872910546578187,1.4437238113795061,2.9109828942110747,6.7985576349929415,2.244211505974934
GPs,logD,0.008432527813592161,0.022002730814985008,0.04494236727654542,0.114679393557324,0.5000048638222623,0.12542205133446768
NNs,logD,0.06398737114159345,0.1435056749780525,0.23613556639233016,0.37639173524956765,0.7181995235668386,0.2987872687752328
KANs,logD,0.10920251783092123,0.2781955185435005,0.559092036806392,1.2924610865155477,4.189223129228428,1.2310441977822422
