model,representation,p05_error_m,p25_error_m,p50_error_m,p75_error_m,p95_error_m,mean_error_m
GPs,Absolute,0.01215315946658084,0.02850036961757655,0.06011351463930559,0.18766926634889544,0.899301243200653,0.19975906885444014
NNs,Absolute,0.08497748417083824,0.16317598891920468,0.23996477696781293,0.347396594523925,0.6332116157457861,0.2850540509569469
KANs,Absolute,0.06647359804644301,0.1372140059588093,0.22533053031995176,0.3777490788317084,0.8198492365555972,0.32837340319436903
GPs,Relative,0.005355130620301674,0.011692952977223649,0.021327359945049695,0.04208891416904176,0.25467881081408233,0.06493319118664931
NNs,Relative,0.05329820711785826,0.1029402436687464,0.1511801295282079,0.21288823910882956,0.3542292414539339,0.1715810478631654
KANs,Relative,0.026562577959252646,0.05892145253152149,0.10428836801216315,0.21583461649136249,0.7846172116153514,0.21471250718909562
GPs,logD,0.001079830918640349,0.0023218220599559606,0.003955477806358793,0.007460827329157623,0.038710607438234984,0.011641460156324645
NNs,logD,0.02381770285611545,0.046933083566181553,0.07109195024561624,0.1070164993605005,0.2068777758017685,0.08803738669996748
KANs,logD,0.017797424057764202,0.03773290951449252,0.06368075384726155,0.11605799601682346,0.29425903230034917,0.10567449631272324
