model,representation,p05_error_m,p25_error_m,p50_error_m,p75_error_m,p95_error_m,mean_error_m
GPs,Absolute,0.02997344756147931,0.088267100120861,0.19549217416312825,0.4470297044011893,1.4103921941901736,0.38016470829305665
NNs,Absolute,0.1065329867634494,0.21474938920121928,0.32904635764439144,0.5031671790636612,1.0808259916274294,0.4257915181579684
KANs,Absolute,0.11137576684132686,0.23462205733114652,0.3847813843494187,0.654961902364838,1.6952455243191942,0.6111038438181187
GPs,Relative,0.015431382812611834,0.03526522515351176,0.06405171245861459,0.11408359155237874,0.5268234202493329,0.13492706247866393
NNs,Relative,0.06916528112504024,0.13837386063243373,0.21011018349090568,0.314627326098026,0.6244799777788327,0.2596935972697048
KANs,Relative,0.07068512275140866,0.18183872067332554,0.38434325702305894,0.8528139177265379,2.556077825122622,0.738355378139783
GPs,logD,0.0017649068730274647,0.003927627359909652,0.0073399627828489595,0.01789016076069997,0.13902173251203903,0.03239980928027515
NNs,logD,0.03120052724974958,0.062316283948069144,0.09531363690575204,0.14378755149396785,0.2798704962561682,0.12116769877982832
KANs,logD,0.022578525954418865,0.052057886590320436,0.1009569718485844,0.2414720225304295,1.1359133568738045,0.2814063234804739
