RSS0,RSS1,RSS2,RSS3,RSS4,X,Y,Z
0.00276745309652005,0.008002924261250917,0.0022204185625417,0.002142760214165671,0.0009394081820036505,-4.0,-4.0,0.0
0.0027600454884128393,0.008129126188047625,0.00220161514888641,0.0021261279029258797,0.0009251868590885082,-4.0,-4.0,0.07142857142857142
0.002764446791049069,0.00825169267094081,0.0021832843322019133,0.002123120605292636,0.0009134296345960307,-4.0,-4.0,0.14285714285714285
0.002742808661713272,0.008368485205747468,0.0021592623223506413,0.0020990461478622717,0.0009056428240833681,-4.0,-4.0,0.21428571428571427
0.002732882056244999,0.008510782064121003,0.0021498609928674475,0.002083881673299271,0.0008986430876122209,-4.0,-4.0,0.2857142857142857
0.0027164877707202494,0.008631015975148948,0.002129260462537016,0.0020553697098172384,0.0008596159355429917,-4.0,-4.0,0.3571428571428571
0.0027062479279903557,0.00876296035390996,0.002107999412388532,0.002042711329473562,0.0008387806645792827,-4.0,-4.0,0.42857142857142855
0.002689115432754231,0.008894168909495336,0.0020856686465255173,0.002014857504822362,0.0008377609622478459,-4.0,-4.0,0.5
0.0026648954478737433,0.009016714614001135,0.0020601874314122373,0.0020098980287842146,0.0008104350026392868,-4.0,-4.0,0.5714285714285714
0.002652469025745623,0.009139303692116303,0.0020332010457927356,0.0019769316865290596,0.0008026324864184856,-4.0,-4.0,0.6428571428571428
0.0026175906090297935,0.009272556320056016,0.0019999216207715093,0.0019463968693686103,0.0007760606481679042,-4.0,-4.0,0.7142857142857142
0.0025950860594582577,0.009402423116418342,0.0019817159676971713,0.0019243602464370968,0.0007606216627505015,-4.0,-4.0,0.7857142857142857
0.0025699688517700835,0.009526528957982535,0.001960114001476678,0.0018796198624579574,0.0007321940300951285,-4.0,-4.0,0.8571428571428571
0.0025519547112889045,0.009652402093182048,0.0019411934885484577,0.0018649462878994973,0.0007093372488236662,-4.0,-4.0,0.9285714285714285
0.0025203386277288433,0.009783185834544728,0.0019035433267178936,0.001828536339717301,0.000695089230781505,-4.0,-4.0,1.0
0.002483232259691304,0.009895714657326938,0.0018681669513874437,0.0017997126909220838,0.0006864239834042166,-4.0,-4.0,1.0714285714285714
0.0024623820551603888,0.010019836506223598,0.0018183886217598881,0.0017723603683436006,0.0006542434666820906,-4.0,-4.0,1.1428571428571428
0.002424623030855361,0.010140749486870349,0.001805902235545819,0.001731628604054578,0.0006260949470041507,-4.0,-4.0,1.2142857142857142
0.0023809093334809465,0.010262100326649178,0.0017671601774535135,0.0016993221673806077,0.0006010234028695844,-4.0,-4.0,1.2857142857142856
0.0023409260303976507,0.01038079414018009,0.0017162349196059475,0.0016651226569229288,0.0005811241453622188,-4.0,-4.0,1.357142857142857
0.0023047307401537335,0.010488828095431526,0.0016902323654786535,0.0016307837441917922,0.000566714699671072,-4.0,-4.0,1.4285714285714284
0.0022562774053165756,0.010591784065505766,0.0016477901820441075,0.0015884130111865214,0.0005421339477879744,-4.0,-4.0,1.5
0.0022088149978888717,0.010692888920074741,0.001616342210388908,0.001545053611944167,0.0005081888932475907,-4.0,-4.0,1.5714285714285714
0.0021616602007962092,0.01077701045009449,0.0015741348625683085,0.001501034061608625,0.0004863521744759883,-4.0,-4.0,1.6428571428571428
0.0021038671528971035,0.010870621977753042,0.001525666190868461,0.0014580334529613298,0.0004694663895438657,-4.0,-4.0,1.7142857142857142
0.002052237071295902,0.0109270994193251,0.0014848424706438376,0.001398286034446198,0.0004437723788087847,-4.0,-4.0,1.7857142857142856
0.0019942561210737598,0.01100846210215859,0.0014395680506036582,0.0013605395650734544,0.00041865891212509136,-4.0,-4.0,1.857142857142857
0.0019394179600086146,0.011069299196271745,0.0014017230841553345,0.0013150537070859294,0.0003887378599364418,-4.0,-4.0,1.9285714285714284
0.0018788274956239158,0.011114523503679169,0.0013544913674886916,0.0012679029729574527,0.000368634803137517,-4.0,-4.0,2.0
0.0018221477976291425,0.011152368045170799,0.0013169573710300217,0.0012139643261427863,0.00036474501879525087,-4.0,-4.0,2.071428571428571
0.001750354328149875,0.011180813511779136,0.0012550313432903057,0.0011680724322773192,0.0003202913775760306,-4.0,-4.0,2.142857142857143
0.0016853835311300021,0.011177687841371037,0.0012147475792758675,0.0011144908286417202,0.0003030032094445066,-4.0,-4.0,2.214285714285714
0.001613067384890728,0.011187212688683487,0.0011635796886345408,0.0010533957668279247,0.0002931733678369256,-4.0,-4.0,2.2857142857142856
0.0015395401860057202,0.011157561246366987,0.001108656123775362,0.0010006515834898773,0.0002673122532192945,-4.0,-4.0,2.357142857142857
0.0014638328579311608,0.011122156990325748,0.0010516633676782973,0.0009386180227977519,0.00023801637017435576,-4.0,-4.0,2.4285714285714284
0.001376417422640239,0.011060848244210563,0.0010160117573063516,0.0008862564158737933,0.0002154208304042888,-4.0,-4.0,2.5
0.001310183675160819,0.010982092813347607,0.0009631695038799949,0.000825329547118941,0.00019554785142759728,-4.0,-4.0,2.571428571428571
0.0012262292307705963,0.010880179752136543,0.0009081262458299049,0.0007717129186671005,0.00017550973206264075,-4.0,-4.0,2.642857142857143
0.0011501829419055156,0.0107584764137776,0.0008662152566115974,0.0007130294440827216,0.00016556839683169855,-4.0,-4.0,2.714285714285714
0.0010724370520191658,0.010619283913856106,0.0008074252042796679,0.0006557953393183406,0.00013763269525913813,-4.0,-4.0,2.7857142857142856
0.0009921997782316016,0.01042584969008331,0.0007529850637187492,0.000614162378100196,0.00011618944643752265,-4.0,-4.0,2.8571428571428568
0.0009050912156551589,0.010227855016248625,0.0007098827774796064,0.0005533912457616964,9.453326100576115e-05,-4.0,-4.0,2.9285714285714284
0.0008301730197450883,0.009997075772484727,0.000642826437916853,0.0004934955931271977,8.52888248396538e-05,-4.0,-4.0,3.0
0.0007641535037611735,0.009720866587965287,0.0005871176326046243,0.00045236999670662716,7.655272212619656e-05,-4.0,-4.0,3.071428571428571
0.0006743021286267397,0.009425986259929532,0.0005304895817998051,0.00040298152001302327,6.072290382464689e-05,-4.0,-4.0,3.142857142857143
0.0005888584921893917,0.009094236752631041,0.000482605448016376,0.00035773392061998313,6.320315327876334e-05,-4.0,-4.0,3.214285714285714
0.0005239011209426909,0.008711262073365547,0.00042971550519193934,0.0003105803443194291,4.521780529134202e-05,-4.0,-4.0,3.2857142857142856
0.000441664898493928,0.0083076211031092,0.0003748770316126432,0.00027148516145415676,3.103036341787305e-05,-4.0,-4.0,3.3571428571428568
0.0003875918596000659,0.007855758069502299,0.00031888733204578053,0.0002176159647124706,3.2239417021453727e-05,-4.0,-4.0,3.4285714285714284
0.00032714526354928015,0.007358989069946176,0.0002520448358441465,0.00018514836739294544,1.4252541011277818e-05,-4.0,-4.0,3.5
0.00289563565568491,0.008312980991071245,0.0022503143829472275,0.002276750497688134,0.000986169663220976,-3.836734693877551,-4.0,0.0
0.0028933010125329513,0.0084407652526357,0.00224111325125001,0.0022576345425490774,0.000989230914665588,-3.836734693877551,-4.0,0.07142857142857142
0.002877814766584469,0.008577400877287865,0.0022256251895485745,0.0022503378279007864,0.0009681048675678776,-3.836734693877551,-4.0,0.14285714285714285
0.0028715315790239357,0.008715448094918869,0.0022117729363671087,0.002236667044193958,0.0009407073312874413,-3.836734693877551,-4.0,0.21428571428571427
0.0028623033554650763,0.008856277524819557,0.002188066441440427,0.002210056563491854,0.0009284194041560714,-3.836734693877551,-4.0,0.2857142857142857
0.0028522759049065234,0.00900114371909783,0.002187727348984299,0.0021980834295504746,0.000913494826944745,-3.836734693877551,-4.0,0.3571428571428571
